,horizon,mse,rmse,mae,mape,mdape,smape,coverage
24,200 days,0.02105797287618481,0.14511365503006535,0.14355149585133914,0.166311207823025,0.15843908911444715,0.18191826627143926,0.6000000000000001
25,207 days,0.025038787144541216,0.15823649119132166,0.1569717516847205,0.18616827241383038,0.18260613134713755,0.20586283285897247,0.4
26,214 days,0.032998074715924475,0.18165372199854446,0.17823985776413556,0.21626403592450194,0.21112855062641797,0.24419499968152011,0.2
27,221 days,0.04956742965112265,0.22263743991324247,0.2146817127815404,0.2615349579722933,0.2276555822138491,0.30507368192158046,0.0
28,228 days,0.06608883647727289,0.2570774911914166,0.2489326650780191,0.30609342842001463,0.3014908263206579,0.366575652968004,0.0
29,235 days,0.08130356310066304,0.28513779668900974,0.2790536762519906,0.3457894698976096,0.38479369935340413,0.42238720295795695,0.0
30,242 days,0.09475135083997237,0.30781707366546834,0.3060254497951436,0.3809668381247966,0.4035424233497837,0.4721171311496518,0.0
31,249 days,0.10324060098427076,0.3213107545418777,0.3212717344566298,0.4024265034333864,0.40539848358574426,0.5038776294877874,0.0
32,256 days,0.1078701949129433,0.3284359829752874,0.3281675030329458,0.4157129375400411,0.40878915286360673,0.5251224146420017,0.0
33,263 days,0.12254663027324607,0.3500666083379648,0.34770241217810655,0.4373249816276142,0.40960875801439284,0.561591652296979,0.0
34,270 days,0.1343627692855941,0.3665552745297687,0.36375699238912074,0.45841200011846495,0.4512258698866782,0.5973072206439238,0.0
35,277 days,0.14310269497185907,0.3782891684569611,0.3763104997022034,0.4765843935183456,0.4944043903491869,0.6275489344605762,0.0
36,284 days,0.13861195353994468,0.3723062630952435,0.36876712156293956,0.4741768003278364,0.4944043903491869,0.6237739563307634,0.0
37,291 days,0.1333071081335426,0.365112459570394,0.36080214305229374,0.46198317225810825,0.4944043903491869,0.6042103686488424,0.0
38,298 days,0.11216189452625679,0.3349057994813718,0.33048024185616276,0.42439432905512947,0.39675118691106065,0.5438070807217653,0.0
39,305 days,0.08592072045270095,0.29312236429979366,0.2864662754130997,0.3656065636065095,0.39025772953803745,0.45478802029276744,0.0
40,312 days,0.0585184257018842,0.24190581990081222,0.22730338484344467,0.2864806170647336,0.3255144880087158,0.3442181053867717,0.2
41,319 days,0.043480234831743625,0.20851914739837113,0.1816225266003122,0.21842685725265323,0.2211050232255467,0.256856077270716,0.4
42,326 days,0.024533882256295526,0.15663295392826992,0.13048979033078528,0.15277634996624323,0.09877465764030724,0.17267991528075918,0.6000000000000001
43,333 days,0.009992107776103367,0.09996053109154317,0.0842849605743724,0.09684102897110047,0.0620051931059872,0.10430384428700498,0.8
44,340 days,0.0029803197214552744,0.05459230459923151,0.05019170868915482,0.056557871023881726,0.05648238785065912,0.05856345640801903,1.0
45,347 days,0.0018251762037794835,0.04272208098606017,0.04045930498603374,0.04438529268934987,0.045837883033002146,0.0455110544019029,1.0
46,354 days,0.0016477146791258985,0.040592051920614936,0.03851028702607571,0.041750308594250524,0.04330746737516234,0.0427394775766029,1.0
47,361 days,0.0009936029686752846,0.03152146837752462,0.028084819857508107,0.030507503307205735,0.037911765967647976,0.031103270643005308,1.0
